Ticker,SimFinId,Date,Close,Volume,Shares Outstanding,Company Name,day_of_week,month,quarter,year,daily_return,ema_20,next_day_return,target_class,next_day_price
GOOG,18,2020-04-09,60.57,43508420,13679440000.0,Alphabet (Google),3,4,2,2020,0.09915716410511036,58.75416076782238,0.5118045236916002,1,60.88
GOOG,18,2020-04-13,60.88,34796560,13679440000.0,Alphabet (Google),0,4,2,2020,0.5118045236916002,58.956621647077384,4.2378449408672765,1,63.46
GOOG,18,2020-04-14,63.46,49407060,13679440000.0,Alphabet (Google),1,4,2,2020,4.2378449408672765,59.3855148235462,-0.5357705641348934,0,63.12
GOOG,18,2020-04-15,63.12,33434060,13679440000.0,Alphabet (Google),2,4,2,2020,-0.5357705641348934,59.74118007844656,0.07921419518378368,1,63.17
GOOG,18,2020-04-16,63.17,50361980,13679440000.0,Alphabet (Google),3,4,2,2020,0.07921419518378368,60.06773435668974,1.567199620072811,1,64.16
GOOG,18,2020-04-17,64.16,38980840,13679440000.0,Alphabet (Google),4,4,2,2020,1.567199620072811,60.45747394176691,-1.2936408977556084,0,63.33
GOOG,18,2020-04-20,63.33,33909760,13679440000.0,Alphabet (Google),0,4,2,2020,-1.2936408977556084,60.731047852074816,-3.9633664929733117,0,60.82
GOOG,18,2020-04-21,60.82,43060060,13652404260.0,Alphabet (Google),1,4,2,2020,-3.9633664929733117,60.73951948521055,3.8474186122985796,1,63.16
GOOG,18,2020-04-22,63.16,41862800,13652404260.0,Alphabet (Google),2,4,2,2020,3.8474186122985796,60.97004143900002,1.044965167827745,1,63.82
GOOG,18,2020-04-23,63.82,31324060,13652404260.0,Alphabet (Google),3,4,2,2020,1.044965167827745,61.24146606385716,0.23503603885928953,1,63.97
GOOG,18,2020-04-24,63.97,32807880,13652404260.0,Alphabet (Google),4,4,2,2020,0.23503603885928953,61.50132643872791,-0.28138189776457667,0,63.79
GOOG,18,2020-04-27,63.79,32011260,13652404260.0,Alphabet (Google),0,4,2,2020,-0.28138189776457667,61.71929534932525,-3.3077284840884147,0,61.68
GOOG,18,2020-04-28,61.68,59026180,13652404260.0,Alphabet (Google),1,4,2,2020,-3.3077284840884147,61.715552935103794,8.738651102464322,1,67.07
GOOG,18,2020-04-29,67.07,75872600,13652404260.0,Alphabet (Google),2,4,2,2020,8.738651102464322,62.225500274617715,0.5367526464887635,1,67.43
GOOG,18,2020-04-30,67.43,53378120,13652404260.0,Alphabet (Google),3,4,2,2020,0.5367526464887635,62.72116691513032,-2.0762271985763094,0,66.03
GOOG,18,2020-05-01,66.03,41452780,13652404260.0,Alphabet (Google),4,5,2,2020,-2.0762271985763094,63.0362938755941,0.46948356807512076,1,66.34
GOOG,18,2020-05-04,66.34,30080340,13652404260.0,Alphabet (Google),0,5,2,2020,0.46948356807512076,63.350932554108944,1.8390111546578214,1,67.56
GOOG,18,2020-05-05,67.56,33030660,13652404260.0,Alphabet (Google),1,5,2,2020,1.8390111546578214,63.751796120384284,-0.29603315571344413,0,67.36
GOOG,18,2020-05-06,67.36,24308460,13652404260.0,Alphabet (Google),2,5,2,2020,-0.29603315571344413,64.09543458510959,1.885391923990493,1,68.63
GOOG,18,2020-05-07,68.63,27995180,13652404260.0,Alphabet (Google),3,5,2,2020,1.885391923990493,64.52729795795629,1.1511001019962208,1,69.42
GOOG,18,2020-05-08,69.42,27761360,13652404260.0,Alphabet (Google),4,5,2,2020,1.1511001019962208,64.99326958100808,1.0659752232785866,1,70.16
GOOG,18,2020-05-11,70.16,28242320,13652404260.0,Alphabet (Google),0,5,2,2020,1.0659752232785866,65.48533914472159,-1.9526795895096785,0,68.79
GOOG,18,2020-05-12,68.79,27812000,13652404260.0,Alphabet (Google),1,5,2,2020,-1.9526795895096785,65.8000687499862,-1.918883558656792,0,67.47
GOOG,18,2020-05-13,67.47,36251700,13652404260.0,Alphabet (Google),2,5,2,2020,-1.918883558656792,65.95910982141608,0.5039276715577344,1,67.81
GOOG,18,2020-05-14,67.81,32061540,13652404260.0,Alphabet (Google),3,5,2,2020,0.5039276715577344,66.13538507651931,1.2535024332694207,1,68.66
GOOG,18,2020-05-15,68.66,34154940,13652404260.0,Alphabet (Google),4,5,2,2020,1.2535024332694207,66.37582459304129,0.7864841246723073,1,69.2
GOOG,18,2020-05-18,69.2,36479280,13652404260.0,Alphabet (Google),0,5,2,2020,0.7864841246723073,66.64479367941831,-0.7658959537572271,0,68.67
GOOG,18,2020-05-19,68.67,25612980,13652404260.0,Alphabet (Google),1,5,2,2020,-0.7658959537572271,66.83767047185466,2.4319207805446363,1,70.34
GOOG,18,2020-05-20,70.34,33107500,13652404260.0,Alphabet (Google),2,5,2,2020,2.4319207805446363,67.17122566501136,-0.2843332385555912,0,70.14
GOOG,18,2020-05-21,70.14,27560400,13652404260.0,Alphabet (Google),3,5,2,2020,-0.2843332385555912,67.45396607786742,0.5417735956658047,1,70.52
GOOG,18,2020-05-22,70.52,26188160,13652404260.0,Alphabet (Google),4,5,2,2020,0.5417735956658047,67.7459693085467,0.4679523539421417,1,70.85
GOOG,18,2020-05-26,70.85,41212860,13652404260.0,Alphabet (Google),1,5,2,2020,0.4679523539421417,68.04159127916131,0.05645730416373501,1,70.89
GOOG,18,2020-05-27,70.89,33722840,13652404260.0,Alphabet (Google),2,5,2,2020,0.05645730416373501,68.31286830019357,-0.07053180984623664,0,70.84
GOOG,18,2020-05-28,70.84,33879520,13652404260.0,Alphabet (Google),3,5,2,2020,-0.07053180984623664,68.55354750969894,0.8610954263128168,1,71.45
GOOG,18,2020-05-29,71.45,36761180,13652404260.0,Alphabet (Google),4,5,2,2020,0.8610954263128168,68.82940012782285,0.19594121763471037,1,71.59
GOOG,18,2020-06-01,71.59,24342800,13652404260.0,Alphabet (Google),0,6,2,2020,0.19594121763471037,69.09231440136352,0.5168319597709042,1,71.96
GOOG,18,2020-06-02,71.96,25562560,13652404260.0,Alphabet (Google),1,6,2,2020,0.5168319597709042,69.36542731551938,-0.19455252918288019,0,71.82
GOOG,18,2020-06-03,71.82,25123720,13652404260.0,Alphabet (Google),2,6,2,2020,-0.19455252918288019,69.59919614261277,-1.68476747424115,0,70.61
GOOG,18,2020-06-04,70.61,29685440,13652404260.0,Alphabet (Google),3,6,2,2020,-1.68476747424115,69.69546317664964,1.8552612944342195,1,71.92
GOOG,18,2020-06-05,71.92,34704880,13652404260.0,Alphabet (Google),4,6,2,2020,1.8552612944342195,69.90732382649253,0.5700778642936549,1,72.33
GOOG,18,2020-06-08,72.33,28083560,13652404260.0,Alphabet (Google),0,6,2,2020,0.5700778642936549,70.1380548906361,0.6636250518457126,1,72.81
GOOG,18,2020-06-09,72.81,28184980,13652404260.0,Alphabet (Google),1,6,2,2020,0.6636250518457126,70.39252585343266,0.659250103007834,1,73.29
GOOG,18,2020-06-10,73.29,30503060,13652404260.0,Alphabet (Google),2,6,2,2020,0.659250103007834,70.66847577215336,-4.2297721380816045,0,70.19
GOOG,18,2020-06-11,70.19,39826640,13652404260.0,Alphabet (Google),3,6,2,2020,-4.2297721380816045,70.62290665099589,0.6696110557059394,1,70.66
GOOG,18,2020-06-12,70.66,38927340,13652404260.0,Alphabet (Google),4,6,2,2020,0.6696110557059394,70.62643935090104,0.46702519105575757,1,70.99
GOOG,18,2020-06-15,70.99,30121920,13652404260.0,Alphabet (Google),0,6,2,2020,0.46702519105575757,70.66106417462474,1.6199464713339988,1,72.14
GOOG,18,2020-06-16,72.14,34232280,13652404260.0,Alphabet (Google),1,6,2,2020,1.6199464713339988,70.80191520561286,0.5822012752980339,1,72.56
GOOG,18,2020-06-17,72.56,30992300,13652404260.0,Alphabet (Google),2,6,2,2020,0.5822012752980339,70.96935185269734,-1.0474090407938328,0,71.8
GOOG,18,2020-06-18,71.8,31638320,13652404260.0,Alphabet (Google),3,6,2,2020,-1.0474090407938328,71.04846120005949,-0.29247910863508875,0,71.59
GOOG,18,2020-06-19,71.59,63157500,13652404260.0,Alphabet (Google),4,6,2,2020,-0.29247910863508875,71.10003632386335,1.396843134515994,1,72.59
GOOG,18,2020-06-22,72.59,30848800,13652404260.0,Alphabet (Google),0,6,2,2020,1.396843134515994,71.24193762635255,0.8678881388620959,1,73.22
GOOG,18,2020-06-23,73.22,28595280,13652404260.0,Alphabet (Google),1,6,2,2020,0.8678881388620959,71.43032451908088,-2.2125102431029835,0,71.6
GOOG,18,2020-06-24,71.6,35120440,13652404260.0,Alphabet (Google),2,6,2,2020,-2.2125102431029835,71.44648408869223,0.656424581005585,1,72.07
GOOG,18,2020-06-25,72.07,24609480,13652404260.0,Alphabet (Google),3,6,2,2020,0.656424581005585,71.50586655643582,-5.6472873595115765,0,68.0
GOOG,18,2020-06-26,68.0,85353960,13652404260.0,Alphabet (Google),4,6,2,2020,-5.6472873595115765,71.17197450344194,2.5735294117647056,1,69.75
GOOG,18,2020-06-29,69.75,36203600,13652404260.0,Alphabet (Google),0,6,2,2020,2.5735294117647056,71.036548360257,1.333333333333343,1,70.68
GOOG,18,2020-06-30,70.68,40847620,13624300000.0,Alphabet (Google),1,6,2,2020,1.333333333333343,71.00259137356585,1.7260894170911132,1,71.9
GOOG,18,2020-07-01,71.9,35512260,13624300000.0,Alphabet (Google),2,7,3,2020,1.7260894170911132,71.08805886179768,1.849791376912376,1,73.23
GOOG,18,2020-07-02,73.23,37195800,13624300000.0,Alphabet (Google),3,7,3,2020,1.849791376912376,71.29205325591218,2.1166188720469714,1,74.78
GOOG,18,2020-07-06,74.78,31279940,13624300000.0,Alphabet (Google),0,7,3,2020,2.1166188720469714,71.62423866011102,-0.6953730944102647,0,74.26
GOOG,18,2020-07-07,74.26,29164320,13624300000.0,Alphabet (Google),1,7,3,2020,-0.6953730944102647,71.87526354962425,0.7271747912738917,1,74.8
GOOG,18,2020-07-08,74.8,24994620,13624300000.0,Alphabet (Google),2,7,3,2020,0.7271747912738917,72.15380987823147,1.0026737967914439,1,75.55
GOOG,18,2020-07-09,75.55,28466440,13624300000.0,Alphabet (Google),3,7,3,2020,1.0026737967914439,72.47725655649513,2.038385175380551,1,77.09
GOOG,18,2020-07-10,77.09,37144080,13624300000.0,Alphabet (Google),4,7,3,2020,2.038385175380551,72.91656545587655,-1.9717213646387473,0,75.57
GOOG,18,2020-07-13,75.57,36928480,13624300000.0,Alphabet (Google),0,7,3,2020,-1.9717213646387473,73.16927350769782,0.6087071589255102,1,76.03
GOOG,18,2020-07-14,76.03,31700420,13624300000.0,Alphabet (Google),1,7,3,2020,0.6087071589255102,73.44172364982184,-0.4603446008154601,0,75.68
GOOG,18,2020-07-15,75.68,35220720,13624300000.0,Alphabet (Google),2,7,3,2020,-0.4603446008154601,73.65489282602928,0.2906976744186031,1,75.9
GOOG,18,2020-07-16,75.9,30386920,13624300000.0,Alphabet (Google),3,7,3,2020,0.2906976744186031,73.86871255688364,-0.15810276679842494,0,75.78
GOOG,18,2020-07-17,75.78,29140280,13624300000.0,Alphabet (Google),4,7,3,2020,-0.15810276679842494,74.05073993241854,3.3122195830034373,1,78.29
GOOG,18,2020-07-20,78.29,30942720,13624300000.0,Alphabet (Google),0,7,3,2020,3.3122195830034373,74.45447898647392,-0.4726018648614184,0,77.92
GOOG,18,2020-07-21,77.92,23662020,13624300000.0,Alphabet (Google),1,7,3,2020,-0.4726018648614184,74.78452860680974,0.6416837782340862,1,78.42
GOOG,18,2020-07-22,78.42,18639700,13624300000.0,Alphabet (Google),2,7,3,2020,0.6416837782340862,75.13076397758977,-3.366488140780414,0,75.78
GOOG,18,2020-07-23,75.78,32552680,13603272700.0,Alphabet (Google),3,7,3,2020,-3.366488140780414,75.19259597972408,-0.2507257851675874,0,75.59
GOOG,18,2020-07-24,75.59,30888080,13603272700.0,Alphabet (Google),4,7,3,2020,-0.2507257851675874,75.23044398165511,1.2170922079640185,1,76.51
GOOG,18,2020-07-27,76.51,24919600,13603272700.0,Alphabet (Google),0,7,3,2020,1.2170922079640185,75.35230645959271,-1.9474578486472474,0,75.02
GOOG,18,2020-07-28,75.02,34043480,13603272700.0,Alphabet (Google),1,7,3,2020,-1.9474578486472474,75.3206582253458,1.4396161023726985,1,76.1
GOOG,18,2020-07-29,76.1,22130680,13603272700.0,Alphabet (Google),2,7,3,2020,1.4396161023726985,75.39488125150334,0.617608409986858,1,76.57
GOOG,18,2020-07-30,76.57,33427920,13603272700.0,Alphabet (Google),3,7,3,2020,0.617608409986858,75.50679732278873,-3.1605067258717354,0,74.15
GOOG,18,2020-07-31,74.15,68580720,13603272700.0,Alphabet (Google),4,7,3,2020,-3.1605067258717354,75.37757853014217,-0.5799055967633268,0,73.72
GOOG,18,2020-08-03,73.72,46630280,13603272700.0,Alphabet (Google),0,8,3,2020,-0.5799055967633268,75.21971390822387,-0.6375474769397707,0,73.25
GOOG,18,2020-08-04,73.25,38069780,13603272700.0,Alphabet (Google),1,8,3,2020,-0.6375474769397707,75.03212210744064,0.5870307167235588,1,73.68
GOOG,18,2020-08-05,73.68,39599140,13603272700.0,Alphabet (Google),2,8,3,2020,0.5870307167235588,74.90334857339867,1.791530944625398,1,75.0
GOOG,18,2020-08-06,75.0,39907360,13603272700.0,Alphabet (Google),3,8,3,2020,1.791530944625398,74.91255347117023,-0.37333333333333485,0,74.72
GOOG,18,2020-08-07,74.72,31556520,13603272700.0,Alphabet (Google),4,8,3,2020,-0.37333333333333485,74.8942150453445,0.1204496788008611,1,74.81
GOOG,18,2020-08-10,74.81,25790600,13603272700.0,Alphabet (Google),0,8,3,2020,0.1204496788008611,74.8861945648355,-1.0560085550060236,0,74.02
GOOG,18,2020-08-11,74.02,29087300,13603272700.0,Alphabet (Google),1,8,3,2020,-1.0560085550060236,74.80369984437498,1.7697919481221323,1,75.33
GOOG,18,2020-08-12,75.33,28753100,13603272700.0,Alphabet (Google),2,8,3,2020,1.7697919481221323,74.85382366872022,0.7832204964821498,1,75.92
GOOG,18,2020-08-13,75.92,29104160,13603272700.0,Alphabet (Google),3,8,3,2020,0.7832204964821498,74.95536427169925,-0.6981032665964187,0,75.39
GOOG,18,2020-08-14,75.39,27104000,13603272700.0,Alphabet (Google),4,8,3,2020,-0.6981032665964187,74.99675815058504,0.6764822920811846,1,75.9
GOOG,18,2020-08-17,75.9,27281640,13603272700.0,Alphabet (Google),0,8,3,2020,0.6764822920811846,75.08278118386265,2.674571805006589,1,77.93
GOOG,18,2020-08-18,77.93,40541720,13603272700.0,Alphabet (Google),1,8,3,2020,2.674571805006589,75.35394488063763,-0.7057615809059558,0,77.38
GOOG,18,2020-08-19,77.38,33212220,13603272700.0,Alphabet (Google),2,8,3,2020,-0.7057615809059558,75.54690251105309,2.209873352287423,1,79.09
GOOG,18,2020-08-20,79.09,34137540,13603272700.0,Alphabet (Google),3,8,3,2020,2.209873352287423,75.88434036714327,-0.08850676444557769,0,79.02
GOOG,18,2020-08-21,79.02,28929060,13603272700.0,Alphabet (Google),4,8,3,2020,-0.08850676444557769,76.18297461789153,0.49354593773728245,1,79.41
GOOG,18,2020-08-24,79.41,28204580,13603272700.0,Alphabet (Google),0,8,3,2020,0.49354593773728245,76.49031036856853,1.2592872434202242,1,80.41
GOOG,18,2020-08-25,80.41,42641680,13603272700.0,Alphabet (Google),1,8,3,2020,1.2592872434202242,76.86361414299058,2.748414376321363,1,82.62
GOOG,18,2020-08-26,82.62,71621440,13603272700.0,Alphabet (Google),2,8,3,2020,2.748414376321363,77.41184136746767,-1.0893246187363903,0,81.72
GOOG,18,2020-08-27,81.72,37232040,13603272700.0,Alphabet (Google),3,8,3,2020,-1.0893246187363903,77.8221421896136,0.6118453255017132,1,82.22
GOOG,18,2020-08-28,82.22,29995640,13603272700.0,Alphabet (Google),4,8,3,2020,0.6118453255017132,78.24098579060278,-0.6202870347847301,0,81.71
GOOG,18,2020-08-31,81.71,36468120,13603272700.0,Alphabet (Google),0,8,3,2020,-0.6202870347847301,78.57136809625965,1.6277077469098185,1,83.04
GOOG,18,2020-09-01,83.04,36533100,13603272700.0,Alphabet (Google),1,9,3,2020,1.6277077469098185,78.99695208709207,4.058285163776482,1,86.41
GOOG,18,2020-09-02,86.41,50223600,13603272700.0,Alphabet (Google),2,9,3,2020,4.058285163776482,79.70295665022616,-4.999421363268133,0,82.09
GOOG,18,2020-09-03,82.09,62155260,13603272700.0,Alphabet (Google),3,9,3,2020,-4.999421363268133,79.93029411210938,-3.0941649409185112,0,79.55
GOOG,18,2020-09-04,79.55,52171360,13603272700.0,Alphabet (Google),4,9,3,2020,-3.0941649409185112,79.89407562524183,-3.683218101822744,0,76.62
GOOG,18,2020-09-08,76.62,52217680,13603272700.0,Alphabet (Google),1,9,3,2020,-3.683218101822744,79.58225889902832,1.6053249804228527,1,77.85
GOOG,18,2020-09-09,77.85,35494080,13603272700.0,Alphabet (Google),2,9,3,2020,1.6053249804228527,79.41728186102561,-1.605651894669236,0,76.6
GOOG,18,2020-09-10,76.6,32371140,13603272700.0,Alphabet (Google),3,9,3,2020,-1.605651894669236,79.1489693028327,-0.7310704960835354,0,76.04
GOOG,18,2020-09-11,76.04,31941740,13603272700.0,Alphabet (Google),4,9,3,2020,-0.7310704960835354,78.8528769882772,-0.10520778537613426,0,75.96
GOOG,18,2020-09-14,75.96,33931780,13603272700.0,Alphabet (Google),0,9,3,2020,-0.10520778537613426,78.57736489415556,1.4612954186413896,1,77.07
GOOG,18,2020-09-15,77.07,26621640,13603272700.0,Alphabet (Google),1,9,3,2020,1.4612954186413896,78.43380633280742,-1.3234721681588115,0,76.05
GOOG,18,2020-09-16,76.05,26245980,13603272700.0,Alphabet (Google),2,9,3,2020,-1.3234721681588115,78.20677715825434,-1.6699539776462804,0,74.78
GOOG,18,2020-09-17,74.78,37595020,13603272700.0,Alphabet (Google),3,9,3,2020,-1.6699539776462804,77.88041742889678,-2.3803155924043877,0,73.0
GOOG,18,2020-09-18,73.0,62077640,13603272700.0,Alphabet (Google),4,9,3,2020,-2.3803155924043877,77.41561576900185,-1.9726027397260242,0,71.56
GOOG,18,2020-09-21,71.56,57776540,13603272700.0,Alphabet (Google),0,9,3,2020,-1.9726027397260242,76.85793807671597,2.389603130240349,1,73.27
GOOG,18,2020-09-22,73.27,31664020,13603272700.0,Alphabet (Google),1,9,3,2020,2.389603130240349,76.5162296884573,-3.4256858195714357,0,70.76
GOOG,18,2020-09-23,70.76,33147000,13603272700.0,Alphabet (Google),2,9,3,2020,-3.4256858195714357,75.96801733717567,0.918598078010163,1,71.41
GOOG,18,2020-09-24,71.41,29004320,13603272700.0,Alphabet (Google),3,9,3,2020,0.918598078010163,75.53392044792085,1.1763058395182795,1,72.25
GOOG,18,2020-09-25,72.25,26467500,13603272700.0,Alphabet (Google),4,9,3,2020,1.1763058395182795,75.22116611954743,1.3564013840830507,1,73.23
GOOG,18,2020-09-28,73.23,40158820,13603272700.0,Alphabet (Google),0,9,3,2020,1.3564013840830507,75.0315312510191,0.3277345350266214,1,73.47
GOOG,18,2020-09-29,73.47,19582040,13603272700.0,Alphabet (Google),1,9,3,2020,0.3277345350266214,74.8828139890173,0.013610997686137357,1,73.48
GOOG,18,2020-09-30,73.48,34032160,13554480000.0,Alphabet (Google),2,9,3,2020,0.013610997686137357,74.74921265672992,1.3881328252585683,1,74.5
GOOG,18,2020-10-01,74.5,35589940,13554480000.0,Alphabet (Google),3,10,4,2020,1.3881328252585683,74.72547811799373,-2.1208053691275146,0,72.92
GOOG,18,2020-10-02,72.92,25681420,13554480000.0,Alphabet (Google),4,10,4,2020,-2.1208053691275146,74.55352782104195,1.8924849149753094,1,74.3
GOOG,18,2020-10-05,74.3,22265140,13554480000.0,Alphabet (Google),0,10,4,2020,1.8924849149753094,74.52938231427605,-2.193808882907127,0,72.67
GOOG,18,2020-10-06,72.67,24908460,13554480000.0,Alphabet (Google),1,10,4,2020,-2.193808882907127,74.352298284345,0.46786844640154585,1,73.01
GOOG,18,2020-10-07,73.01,34923120,13554480000.0,Alphabet (Google),2,10,4,2020,0.46786844640154585,74.22446035250262,1.7668812491439418,1,74.3
GOOG,18,2020-10-08,74.3,23756620,13554480000.0,Alphabet (Google),3,10,4,2020,1.7668812491439418,74.23165460464523,1.9650067294751117,1,75.76
GOOG,18,2020-10-09,75.76,28710840,13554480000.0,Alphabet (Google),4,10,4,2020,1.9650067294751117,74.37721130896473,3.563885955649404,1,78.46
GOOG,18,2020-10-12,78.46,49651200,13554480000.0,Alphabet (Google),0,10,4,2020,3.563885955649404,74.76604832715856,0.15294417537599356,1,78.58
GOOG,18,2020-10-13,78.58,32020860,13554480000.0,Alphabet (Google),1,10,4,2020,0.15294417537599356,75.12928181981013,-0.22906592008143625,0,78.4
GOOG,18,2020-10-14,78.4,38619800,13554480000.0,Alphabet (Google),2,10,4,2020,-0.22906592008143625,75.44077878935202,-0.5612244897959335,0,77.96
GOOG,18,2020-10-15,77.96,30816340,13554480000.0,Alphabet (Google),3,10,4,2020,-0.5612244897959335,75.68070461893755,0.8850692662904207,1,78.65
GOOG,18,2020-10-16,78.65,28702740,13554480000.0,Alphabet (Google),4,10,4,2020,0.8850692662904207,75.96349465522921,-2.441195168467898,0,76.73
GOOG,18,2020-10-19,76.73,32141500,13554480000.0,Alphabet (Google),0,10,4,2020,-2.441195168467898,76.036495164255,1.3945001954906726,1,77.8
GOOG,18,2020-10-20,77.8,44851440,13554480000.0,Alphabet (Google),1,10,4,2020,1.3945001954906726,76.20444800575451,2.4035989717223707,1,79.67
GOOG,18,2020-10-21,79.67,51366900,13554480000.0,Alphabet (Google),2,10,4,2020,2.4035989717223707,76.53450057663504,1.3806953683946208,1,80.77
GOOG,18,2020-10-22,80.77,28680840,13528525440.0,Alphabet (Google),3,10,4,2020,1.3806953683946208,76.93788147409838,1.5847468119351258,1,82.05
GOOG,18,2020-10-23,82.05,27516880,13528525440.0,Alphabet (Google),4,10,4,2020,1.5847468119351258,77.42474990513662,-3.083485679463743,0,79.52
GOOG,18,2020-10-26,79.52,37065080,13528525440.0,Alphabet (Google),0,10,4,2020,-3.083485679463743,77.62429753321885,0.8677062374245444,1,80.21
GOOG,18,2020-10-27,80.21,24580040,13528525440.0,Alphabet (Google),1,10,4,2020,0.8677062374245444,77.87055491100753,-5.460665752399945,0,75.83
GOOG,18,2020-10-28,75.83,36679180,13528525440.0,Alphabet (Google),2,10,4,2020,-5.460665752399945,77.67621634805444,3.3364103916655696,1,78.36
GOOG,18,2020-10-29,78.36,40061280,13528525440.0,Alphabet (Google),3,10,4,2020,3.3364103916655696,77.7413386006207,3.4328739152628867,1,81.05
GOOG,18,2020-10-30,81.05,86617240,13528525440.0,Alphabet (Google),4,10,4,2020,3.4328739152628867,78.05644921008539,0.30845157310302285,1,81.3
GOOG,18,2020-11-02,81.3,50708920,13528525440.0,Alphabet (Google),0,11,4,2020,0.30845157310302285,78.36535880912488,1.4883148831488413,1,82.51
GOOG,18,2020-11-03,82.51,33233060,13528525440.0,Alphabet (Google),1,11,4,2020,1.4883148831488413,78.76008654158917,5.999272815416299,1,87.46
GOOG,18,2020-11-04,87.46,71418540,13528525440.0,Alphabet (Google),2,11,4,2020,5.999272815416299,79.58864972810449,0.8117996798536565,1,88.17
GOOG,18,2020-11-05,88.17,41316240,13528525440.0,Alphabet (Google),3,11,4,2020,0.8117996798536565,80.40592118257072,-0.09073380968583225,0,88.09
GOOG,18,2020-11-06,88.09,33224500,13528525440.0,Alphabet (Google),4,11,4,2020,-0.09073380968583225,81.13773821280208,0.06811215802020917,1,88.15
GOOG,18,2020-11-09,88.15,45365400,13528525440.0,Alphabet (Google),0,11,4,2020,0.06811215802020917,81.80557266872569,-1.281905842314248,0,87.02
GOOG,18,2020-11-10,87.02,52722840,13528525440.0,Alphabet (Google),1,11,4,2020,-1.281905842314248,82.30218479551371,0.7124798896805385,1,87.64
GOOG,18,2020-11-11,87.64,25279320,13528525440.0,Alphabet (Google),2,11,4,2020,0.7124798896805385,82.81054814832193,-0.1711547238703853,0,87.49
GOOG,18,2020-11-12,87.49,24975080,13528525440.0,Alphabet (Google),3,11,4,2020,-0.1711547238703853,83.25621022943412,1.55446336724197,1,88.85
GOOG,18,2020-11-13,88.85,30011480,13528525440.0,Alphabet (Google),4,11,4,2020,1.55446336724197,83.78895211234516,0.2476083286437804,1,89.07
GOOG,18,2020-11-16,89.07,24935700,13528525440.0,Alphabet (Google),0,11,4,2020,0.2476083286437804,84.29190905402658,-0.6287189850679107,0,88.51
GOOG,18,2020-11-17,88.51,22942280,13528525440.0,Alphabet (Google),1,11,4,2020,-0.6287189850679107,84.69363200126215,-1.321884532821152,0,87.34
GOOG,18,2020-11-18,87.34,23469320,13528525440.0,Alphabet (Google),2,11,4,2020,-1.321884532821152,84.945667048761,0.9846576597206314,1,88.2
GOOG,18,2020-11-19,88.2,24998200,13528525440.0,Alphabet (Google),3,11,4,2020,0.9846576597206314,85.25560352030757,-1.2358276643990969,0,87.11
GOOG,18,2020-11-20,87.11,46273100,13528525440.0,Alphabet (Google),4,11,4,2020,-1.2358276643990969,85.4322127088497,-0.4247503156928074,0,86.74
GOOG,18,2020-11-23,86.74,43239500,13528525440.0,Alphabet (Google),0,11,4,2020,-0.4247503156928074,85.55676387943544,1.9598801014526206,1,88.44
GOOG,18,2020-11-24,88.44,29833960,13528525440.0,Alphabet (Google),1,11,4,2020,1.9598801014526206,85.83135779567968,0.1469923111714105,1,88.57
GOOG,18,2020-11-25,88.57,20922440,13528525440.0,Alphabet (Google),2,11,4,2020,0.1469923111714105,86.0921808627578,1.2306650107259833,1,89.66
GOOG,18,2020-11-27,89.66,17698320,13528525440.0,Alphabet (Google),4,11,4,2020,1.2306650107259833,86.43197316154277,-1.8068257863038037,0,88.04
GOOG,18,2020-11-30,88.04,36476720,13528525440.0,Alphabet (Google),0,11,4,2020,-1.8068257863038037,86.58511857472917,2.1240345297591894,1,89.91
GOOG,18,2020-12-01,89.91,33871860,13528525440.0,Alphabet (Google),1,12,4,2020,2.1240345297591894,86.90177394856448,1.6572127683238895,1,91.4
GOOG,18,2020-12-02,91.4,24440640,13528525440.0,Alphabet (Google),2,12,4,2020,1.6572127683238895,87.33017642965359,-0.06564551422319723,0,91.34
GOOG,18,2020-12-03,91.34,24545960,13528525440.0,Alphabet (Google),3,12,4,2020,-0.06564551422319723,87.7120643887342,0.06568863586599767,1,91.4
GOOG,18,2020-12-04,91.4,27563320,13528525440.0,Alphabet (Google),4,12,4,2020,0.06568863586599767,88.06329635171191,-0.4704595185995698,0,90.97
GOOG,18,2020-12-07,90.97,26418920,13528525440.0,Alphabet (Google),0,12,4,2020,-0.4704595185995698,88.34012527059649,-0.04397053973836654,0,90.93
GOOG,18,2020-12-08,90.93,21926380,13528525440.0,Alphabet (Google),1,12,4,2020,-0.04397053973836654,88.58678000673015,-1.8915649400637995,0,89.21
GOOG,18,2020-12-09,89.21,30151160,13528525440.0,Alphabet (Google),2,12,4,2020,-1.8915649400637995,88.64613429180348,-0.4932182490752133,0,88.77
GOOG,18,2020-12-10,88.77,27256960,13528525440.0,Alphabet (Google),3,12,4,2020,-0.4932182490752133,88.65793102591743,0.36048214486877034,1,89.09
GOOG,18,2020-12-11,89.09,24413020,13528525440.0,Alphabet (Google),4,12,4,2020,0.36048214486877034,88.69908045202054,-1.2234818722640066,0,88.0
GOOG,18,2020-12-14,88.0,32003460,13528525440.0,Alphabet (Google),0,12,4,2020,-1.2234818722640066,88.63250136135191,0.44318181818181884,1,88.39
GOOG,18,2020-12-15,88.39,29645220,13528525440.0,Alphabet (Google),1,12,4,2020,0.44318181818181884,88.60940599360411,-0.2715239280461533,0,88.15
GOOG,18,2020-12-16,88.15,30270860,13528525440.0,Alphabet (Google),2,12,4,2020,-0.2715239280461533,88.56565304183229,-0.8621667612025016,0,87.39
